,,,,,,,,,,
,223,"Coelho, Paulo",Manual of the Warrior of Light,299,8.06 Literary Fiction,8.06.COEP5,8223,,29-Aug-2018,
,224,"Bond, Ruskin",Susanna's Seven Husbands,250,8.05 Indian,8.05.BONR1,8224,,29-Aug-2018,
,225,"Singh, Khushwant and Kumar, Neelam",Our Favourite Indian Stories,250,8.05 Indian,8.05.KHUS1,8225,,29-Aug-2018,
,226,"Murty, Sudha",Dollar Bahu,150,8.05 Indian,8.05.MURS1,8226,,29-Aug-2018,
,227,"Raman, Aroon",The Shadow Throne,250,8.05 Indian,8.05.RAMA1,8227,,29-Aug-2018,
,228,"Vadukut, Sidin",Dork: The Incredible Adventures of Robin 'Einstein' Varghese,199,8.05 Indian,8.05.VADS1,8228,,29-Aug-2018,
,229,"Lucas, George",The Adventures of Indiana Jones (3 books in one),499,8.02 Detective,8.02.LUCG1,8229,,01-Sep-2018,
,230,"Ratna, Kalpish",The Quarantine Papers,499,8.05 Indian,8.05.RATK1,8230,,01-Sep-2018,
,231,Reader's Digest Select Edition,Great Short Stories,299,8.10 Miscellaneous,8.10.RDSE2,8231,,01-Sep-2018,
,232,"Broacha, Cyrus","Karl, Aaj Aur Kal",195,8.05 Indian,8.05.BROC1,8232,,01-Sep-2018,
,233,"Forsyth, Frederick",The Devil's Alternative,250,8.09 Thriller,8.09.FORF3,8233,,01-Sep-2018,
,234,"Brown, Dan",Deception Point,250,8.09 Thriller,8.09.BROD3,8234,,01-Sep-2018,
,235,"Ludlum, Robert",The Aquitaine Progression,299,8.09 Thriller,8.09.LUDR4,8235,,01-Sep-2018,
,236,"Archer, Jeffrey","Not a Penny More, Not a Penny Less",250,8.09 Thriller,8.09.ARCJ4,8236,,01-Sep-2018,
,237,"King, Stephen and Straub, Peter",The Talisman,299,8.03 Horror,8.03.KINS1,8237,,01-Sep-2018,
,238,"Cook, Robin",Intervention,299,8.09 Thriller,8.09.COOR2,8238,,06-Sep-2018,
,239,"Coelho, Paulo",Adultery,299,8.06 Literary Fiction,8.06.COEP6,8239,,06-Sep-2018,
,240,"Francis, Dick and Francis, Felix",Silks,395,8.09 Thriller,8.09.FRAD12,8240,,06-Sep-2018,
,241,Reader's Digest Select Edition,"4 Books in One: The Da Vinci Code (Dan Brown), Up and Down in the Dales (Gervase Phinn), The Return of the Dancing Master (Henning Mankell), A Gathering Light (Jennifer Donnelly)",399,8.10 Miscellaneous,8.10.RDSE3,8241,,06-Sep-2018,
,242,"Ruark, Robert",Uhuru,299,8.06 Literary Fiction,8.06.RUAR1,8242,,25-Sep-2018,
,243,"Gordon, Richard",Doctor at Sea,199,8.04 Humour,8.04.GORR1,8243,,25-Sep-2018,
,244,"Forsyth, Frederick",Icon,250,8.09 Thriller,8.09.FORF4,8244,,25-Sep-2018,
,245,"Grisham, John",The Chamber,300,8.09 Thriller,8.09.GRIJ3,8245,,25-Sep-2018,
,246,"Pasternak, Boris",Doctor Zhivago,299,8.01 Classics,8.01.PASB1,8246,,25-Sep-2018,
,247,"Vijayendra, T.",Long Shadows,99,8.05 Indian,8.05.VIJT1,8247,,25-Sep-2018,
,248,"Mathur, Anurag",Making the Minister Smile,200,8.05 Indian,8.05.MATA1,8248,,25-Sep-2018,
,249,"Mathur, Anurag","""Are All Women Leg Spinners?"" asked the Stephanian""",125,8.05 Indian,8.05.MATA2,8249,,25-Sep-2018,
,250,"Kripalani, Jayant",New Market Tales,125,8.05 Indian,8.05.KRIJ1,8250,,25-Sep-2018,
,251,"Smith, Wilbur",Assegai: The Courtney Series 13,330,8.09 Thriller,8.09.SMIW1,8251,,25-Sep-2018,
,252,"Ghosh, Amitav",Sea of Poppies,399,8.05 Indian,8.05.GHOA1,8252,,27-Sep-2108,
,253,"Ishiguro, Kazuo",When We Were Orphans,350,8.06 Literary Fiction,8.06.ISHK2,8253,,12-Jan-2019,
,254,"Adichie, Chimamanda Ngozi",The Thing Around Your Neck (Collection of Short Stories),320,8.06 Literary Fiction,8.06.ADIC1,8254,,12-Jan-2019,
,255,"Desai, Anita",Clear Light of Day,350,8.05 Indian,8.05.DESA1,8255,,12-Jan-2019,
,256,"Ram, Vikramajit",The Sun and Two Seas,350,8.05 Indian,8.05.RAMV1,8256,,12-Jan-2019,
,257,Ambai,Sudha Gupta Investigates a Meeting on the Andheri Overbridge,299,8.05 Indian,8.05.AMB2,8257,,12-Jan-2019,
,258,"Hussein, Aamer(ed.)",Kahani: Short Stories by Pakistani Women,250,8.05 Indian,8.05.HUSA1,8258,,12-Jan-2019,
,259,"Wodehouse, P. G.",Heavy Weather,350,8.04 Humour,8.04.WODP3,8259,,12-Jan-2019,
,260,"Goldsmith, Oliver",Poems and Plays,350,8.01 Classics,8.01.GOLO1,8260,,25-Jan-2019,
,261,"Ludlum, Robert and Lynds, Gayle",The Paris Option,350,8.09 Thriller,8.09.LUDR5,8261,,26-Jan-2019,
,262,"Wallace, Irving",The Three Sirens,350,8.07 Romance,8.07.WALI1,8262,,,
,263,"Lawrence, DH",Sons and Lovers,350,8.01 Classics,8.01.LAWD1,8263,,,
,264,"Bagchi, Amitabha",Above Average,195,8.05 Indian,8.05.BAGA1,8264,,,
,265,,,,,,8265,,,
,266,,,,,,8266,,,
,267,,,,,,8267,,,
,268,,,,,,8268,,,
,269,,,,,,8269,,,
,270,,,,,,8270,,,
,271,,,,,,8271,,,
,272,,,,,,8272,,,
,273,,,,,,8273,,,
,274,,,,,,8274,,,
,275,,,,,,8275,,,
,276,,,,,,8276,,,
,277,,,,,,8277,,,
,278,,,,,,8278,,,
